contig_id,Superkingdom,Realm,Kingdom,Phylum,Class,Order,Family,Subfamily,Genus,Species
k127_4697516,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2948884,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Pinus taeda like virus
k127_802716,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_355899,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_6389593,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_6391153,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2530155,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1232635,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2532144,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1675620,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_5539153,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1242592,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2969776,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Streptococcus mitis like virus
k127_1683391,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Pinus taeda like virus
k127_2110407,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1250046,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Fusobacterium pseudoperiodonticum like viurs
k127_2115259,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2117578,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Staphylococcus phage PhiSepi-HH1
k127_2983260,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2119892,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Solanum tuberosum like virus
k127_2988252,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1703802,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2129083,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1270705,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2130860,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_402433,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1282079,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_407385,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Gemella haemolysans like virus
k127_4726388,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_5179579,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_10852920,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_7704155,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_12409878,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1291352,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Sewage-associated circular DNA molecule
k127_8578082,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Sewage-associated circular DNA molecule
k127_11584990,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2176684,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_5603538,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_11605110,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_1750188,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Chicken virus mg4_2302
k127_5608660,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2187792,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15041988,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15042814,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_41205,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_6471977,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_47429,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2199394,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Picea like virus
k127_8197394,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_14637921,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Pinus taeda like virus
k127_11216291,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_5215310,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_3076121,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_3520396,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Staphylococcus like virus
k127_15099609,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15099831,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15099942,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15100136,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15100162,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15100360,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2662580,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Cutibacterium acnes like virus
k127_7383274,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15102006,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Gopherus associated circular DNA virus 4
k127_15102544,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15103188,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Uncultured virus isolate Wastewater_Circular_Virus_FL54
k127_15103450,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_7389096,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15104090,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15104094,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_15104348,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2247091,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Gemella haemolysans strain NCTC10459 like virus
k127_15106103,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses
k127_2675765,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Cutibacterium acnes TP-CU389 like virus
k127_15106579,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses 356
k127_15108021,Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses,Unclassified Viruses 357
